Id,Date,Delta.T..min.,Sensor,Calibration,User,Oxygen,Oxygen.Unit,Temperature,Temperature.Unit,Pressure,Pressure.Unit,Mode,Salinity..pmil.,User.Signal.Intensity,Error,Phase..�..,Amplitude..µV.,Reference.Amplitude..µV.,Signal.LED.Current,Reference.LED.Current,Battery..V.
674862,2018-04-19 16:06:27,0,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.593613143194,μmol/L,31.3857050178344,°C,999,hPa,Humid,35,0,0,24.655,130201.604718914,442256.774259812,38.5,45,0
674863,2018-04-19 16:06:28,0.0150341966666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.573460899829,μmol/L,31.3854946539018,°C,999,hPa,Humid,35,0,0,24.657,130180.740273682,442189.545330217,38.5,45,0
674870,2018-04-19 16:06:29,0.0317851266666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.583376242111,μmol/L,31.3779215611025,°C,999,hPa,Humid,35,0,0,24.659,130158.29673737,442143.469776816,38.5,45,0
674873,2018-04-19 16:06:30,0.048119325,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.573804756351,μmol/L,31.3802656118073,°C,999,hPa,Humid,35,0,0,24.659,130153.726428857,442122.456288042,38.5,45,0
674877,2018-04-19 16:06:31,0.067270445,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.522320431206,μmol/L,31.3903029756689,°C,999,hPa,Humid,35,0,0,24.66,130152.394804342,442108.033967526,38.5,45,0
674886,2018-04-19 16:06:32,0.0826545666666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.458646985215,μmol/L,31.4059000168713,°C,999,hPa,Humid,35,0,0,24.66,130157.501000377,442099.301942429,38.5,45,0
674893,2018-04-19 16:06:33,0.097955465,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.465148962483,μmol/L,31.4043072521117,°C,999,hPa,Humid,35,0,0,24.66,130153.05572399,442088.760236993,38.5,45,0
674897,2018-04-19 16:06:34,0.117273218333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.561951183199,μmol/L,31.3805961831927,°C,999,hPa,Humid,35,0,0,24.66,130156.814627815,442079.699345357,38.5,45,0
674908,2018-04-19 16:06:35,0.131757331666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.465733244995,μmol/L,31.3938791694563,°C,999,hPa,Humid,35,0,0,24.664,130141.117144986,442074.249147413,38.5,45,0
674915,2018-04-19 16:06:36,0.147824886666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.466276618522,μmol/L,31.3911744847283,°C,999,hPa,Humid,35,0,0,24.665,130136.511678981,442073.656544392,38.5,45,0
674922,2018-04-19 16:06:37,0.165909216666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.482974726888,μmol/L,31.3922263063077,°C,999,hPa,Humid,35,0,0,24.663,130131.865381125,442077.926334774,38.5,45,0
674931,2018-04-19 16:06:38,0.181726833333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.461791491886,μmol/L,31.3897019350711,°C,999,hPa,Humid,35,0,0,24.666,130133.142988589,442056.928652422,38.5,45,0
674940,2018-04-19 16:06:39,0.198261096666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.541630529452,μmol/L,31.3701381224409,°C,999,hPa,Humid,35,0,0,24.666,130136.791451498,442054.987661553,38.5,45,0
674949,2018-04-19 16:06:40,0.214628681666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.444465074848,μmol/L,31.3836614830434,°C,999,hPa,Humid,35,0,0,24.67,130136.09613421,442064.06835873,38.5,45,0
674962,2018-04-19 16:06:41,0.231612913333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.485119733169,μmol/L,31.3762687058215,°C,999,hPa,Humid,35,0,0,24.669,130128.531518099,442065.153841008,38.5,45,0
674974,2018-04-19 16:06:42,0.247930488333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.472021470395,μmol/L,31.3846231463194,°C,999,hPa,Humid,35,0,0,24.667,130148.397353563,442057.229885348,38.5,45,0
674976,2018-04-19 16:06:43,0.264764746666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.478398084774,μmol/L,31.3830604436362,°C,999,hPa,Humid,35,0,0,24.667,130159.415109794,442050.45423031,38.5,45,0
674994,2018-04-19 16:06:44,0.281149046666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.461996764311,μmol/L,31.3793640536496,°C,999,hPa,Humid,35,0,0,24.67,130174.896295768,442069.189612258,38.5,45,0
675001,2018-04-19 16:06:45,0.298166643333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.437231875917,μmol/L,31.3854345499235,°C,999,hPa,Humid,35,0,0,24.67,130171.704139427,442041.352451354,38.5,45,0
675009,2018-04-19 16:06:46,0.314367513333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.419683354529,μmol/L,31.384593094338,°C,999,hPa,Humid,35,0,0,24.672,130181.133731231,442049.157219693,38.5,45,0
675020,2018-04-19 16:06:47,0.331651856666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.482445976521,μmol/L,31.3692065151636,°C,999,hPa,Humid,35,0,0,24.672,130184.333824765,442044.928285686,38.5,45,0
675026,2018-04-19 16:06:48,0.347652731666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.445864741151,μmol/L,31.3807464429237,°C,999,hPa,Humid,35,0,0,24.671,130183.60548873,442051.827445453,38.5,45,0
675036,2018-04-19 16:06:49,0.364537,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.455844575572,μmol/L,31.3757277715426,°C,999,hPa,Humid,35,0,0,24.672,130170.676312203,442031.261685102,38.5,45,0
675054,2018-04-19 16:06:50,0.381871308333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.410155491357,μmol/L,31.3792137939809,°C,999,hPa,Humid,35,0,0,24.675,130170.982229177,442045.574535966,38.5,45,0
675056,2018-04-19 16:06:51,0.398105553333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.343368930465,μmol/L,31.3955921375796,°C,999,hPa,Humid,35,0,0,24.675,130161.991285022,442017.62925336,38.5,45,0
675072,2018-04-19 16:06:52,0.414689781666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.354097380372,μmol/L,31.3955320334194,°C,999,hPa,Humid,35,0,0,24.674,130155.333273891,442028.137511896,38.5,45,0
675084,2018-04-19 16:06:53,0.43125741,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.393080882524,μmol/L,31.3731132570933,°C,999,hPa,Humid,35,0,0,24.679,130161.173456612,442015.280105816,38.5,45,0
675088,2018-04-19 16:06:54,0.448224995,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.416160533999,μmol/L,31.3777412495779,°C,999,hPa,Humid,35,0,0,24.675,130166.714585565,442027.280014128,38.5,45,0
675097,2018-04-19 16:06:55,0.464409253333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.35823455772,μmol/L,31.3842324705806,°C,999,hPa,Humid,35,0,0,24.678,130172.107579475,442010.914811331,38.5,45,0
675113,2018-04-19 16:06:56,0.481310238333333,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.322338216954,μmol/L,31.3930377117517,°C,999,hPa,Humid,35,0,0,24.678,130174.728498675,442011.598727408,38.5,45,0
675122,2018-04-19 16:06:57,0.498261131666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.342361250996,μmol/L,31.3855547578814,°C,999,hPa,Humid,35,0,0,24.679,130180.025232599,442010.099829209,38.5,45,0
675132,2018-04-19 16:06:58,0.51464542,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.394643547046,μmol/L,31.380445923468,°C,999,hPa,Humid,35,0,0,24.676,130188.645180972,441989.566641719,38.5,45,0
675142,2018-04-19 16:06:59,0.531229636666667,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.354642449761,μmol/L,31.392827347358,°C,999,hPa,Humid,35,0,0,24.675,130196.618444765,442003.169570491,38.5,45,0
675151,2018-04-19 16:07:00,0.5478639,Oxy4 (PSt7-10),2018-04-04 12:25:09,default,127.3531238546,μmol/L,31.3777713014974,°C,999,hPa,Humid,35,0,0,24.681,130203.756226441,441994.505091008,38.5,45,0
